Room,BlockStart,StudentCount,Ratio,RequiredStaff
Pre-K1,2022-05-25 08:30:00,1,12,2
Pre-K1,2022-05-31 07:30:00,2,12,2
Pre-K1,2022-05-31 08:00:00,1,12,2
Pre-K1,2022-05-31 08:30:00,1,12,2
Pre-K1,2022-05-31 09:00:00,1,12,2
Pre-K1,2022-06-06 07:00:00,1,12,2
Pre-K1,2022-06-06 09:00:00,1,12,2
Pre-K1,2022-06-06 09:30:00,1,12,2
Pre-K1,2022-06-08 07:00:00,1,12,2
Pre-K1,2022-06-08 07:30:00,1,12,2
Pre-K1,2022-06-08 08:00:00,1,12,2
Pre-K1,2022-06-14 07:30:00,1,12,2
Pre-K1,2022-06-14 08:30:00,1,12,2
Pre-K1,2022-06-14 09:00:00,1,12,2
Pre-K1,2022-06-16 07:00:00,1,12,2
Pre-K1,2022-06-16 07:30:00,1,12,2
Pre-K1,2022-06-16 08:30:00,1,12,2
Pre-K1,2022-06-22 07:00:00,1,12,2
Pre-K1,2022-06-22 07:30:00,1,12,2
Pre-K1,2022-06-28 07:30:00,1,12,2
Pre-K1,2022-06-28 08:30:00,1,12,2
Pre-K1,2022-06-30 07:30:00,3,12,2
Pre-K1,2022-06-30 08:00:00,2,12,2
Pre-K1,2022-07-06 07:00:00,1,12,2
Pre-K1,2022-07-06 07:30:00,1,12,2
Pre-K1,2022-07-12 08:00:00,1,12,2
Pre-K1,2022-07-12 08:30:00,1,12,2
Pre-K1,2022-07-14 07:30:00,1,12,2
Pre-K1,2022-07-14 08:00:00,2,12,2
Pre-K1,2022-07-20 08:00:00,2,12,2
Pre-K1,2022-07-20 08:30:00,1,12,2
Pre-K1,2022-07-26 08:00:00,2,12,2
Pre-K1,2022-07-26 08:30:00,2,12,2
Pre-K1,2022-07-28 07:30:00,1,12,2
Pre-K1,2022-07-28 09:00:00,1,12,2
Pre-K1,2022-08-01 07:30:00,2,12,2
Pre-K1,2022-08-01 08:30:00,1,12,2
Pre-K1,2022-08-03 08:00:00,2,12,2
Pre-K1,2022-08-03 08:30:00,3,12,2
Pre-K1,2022-08-03 09:00:00,1,12,2
Pre-K1,2022-08-09 08:00:00,1,12,2
Pre-K1,2022-08-11 07:30:00,1,12,2
Pre-K1,2022-08-11 08:00:00,3,12,2
Pre-K1,2022-08-11 08:30:00,2,12,2
Pre-K1,2022-08-11 09:00:00,2,12,2
Pre-K1,2022-08-11 09:30:00,2,12,2
Pre-K1,2022-08-11 10:00:00,2,12,2
Pre-K1,2022-08-15 07:00:00,1,12,2
Pre-K1,2022-08-15 07:30:00,1,12,2
Pre-K1,2022-08-15 08:30:00,1,12,2
Pre-K1,2022-08-17 07:30:00,1,12,2
Pre-K1,2022-08-17 08:00:00,2,12,2
Pre-K1,2022-08-17 08:30:00,2,12,2
Pre-K1,2022-08-23 07:30:00,1,12,2
Pre-K1,2022-08-23 08:00:00,1,12,2
Pre-K1,2022-08-25 08:00:00,1,12,2
Pre-K1,2022-08-31 09:00:00,1,12,2
Pre-K1,2022-09-06 08:00:00,1,12,2
Pre-K1,2022-09-06 08:30:00,2,12,2
Pre-K1,2022-09-06 09:00:00,2,12,2
Pre-K1,2022-09-06 09:30:00,1,12,2
Pre-K1,2022-09-08 07:00:00,1,12,2
Pre-K1,2022-09-08 07:30:00,3,12,2
Pre-K1,2022-09-08 08:00:00,1,12,2
Pre-K1,2022-09-08 08:30:00,1,12,2
Pre-K1,2022-09-12 07:30:00,1,12,2
Pre-K1,2022-09-12 08:00:00,2,12,2
Pre-K1,2022-09-12 08:30:00,1,12,2
Pre-K1,2022-09-12 09:00:00,1,12,2
Pre-K1,2022-09-14 07:00:00,1,12,2
Pre-K1,2022-09-14 07:30:00,1,12,2
Pre-K1,2022-09-14 09:00:00,1,12,2
Pre-K1,2022-09-20 07:30:00,1,12,2
Pre-K1,2022-09-20 08:00:00,3,12,2
Pre-K1,2022-09-20 09:00:00,1,12,2
Pre-K1,2022-09-20 09:30:00,1,12,2
Pre-K1,2022-09-22 08:00:00,2,12,2
Pre-K1,2022-09-22 08:30:00,1,12,2
Pre-K1,2022-09-26 07:30:00,2,12,2
Pre-K1,2022-09-26 08:00:00,3,12,2
Pre-K1,2022-09-26 08:30:00,1,12,2
Pre-K1,2022-09-28 07:00:00,1,12,2
Pre-K1,2022-09-28 07:30:00,3,12,2
Pre-K1,2022-09-28 08:00:00,2,12,2
Pre-K1,2022-09-28 08:30:00,2,12,2
Pre-K1,2022-10-04 08:00:00,1,12,2
Pre-K1,2022-10-04 08:30:00,2,12,2
Pre-K1,2022-10-06 07:00:00,2,12,2
Pre-K1,2022-10-06 07:30:00,2,12,2
Pre-K1,2022-10-06 08:00:00,4,12,2
Pre-K1,2022-10-06 08:30:00,1,12,2
Pre-K1,2022-10-10 07:00:00,1,12,2
Pre-K1,2022-10-10 07:30:00,1,12,2
Pre-K1,2022-10-10 08:00:00,2,12,2
Pre-K1,2022-10-10 08:30:00,1,12,2
Pre-K1,2022-10-10 09:00:00,2,12,2
Pre-K1,2022-10-12 08:30:00,3,12,2
Pre-K1,2022-10-12 09:00:00,2,12,2
Pre-K1,2022-10-18 07:00:00,1,12,2
Pre-K1,2022-10-18 07:30:00,1,12,2
Pre-K1,2022-10-18 09:00:00,1,12,2
Pre-K1,2022-10-20 07:00:00,1,12,2
Pre-K1,2022-10-20 07:30:00,1,12,2
Pre-K1,2022-10-20 08:00:00,1,12,2
Pre-K1,2022-10-24 08:00:00,1,12,2
Pre-K1,2022-10-24 08:30:00,1,12,2
Pre-K1,2022-10-24 09:00:00,2,12,2
Pre-K1,2022-10-24 09:30:00,1,12,2
Pre-K1,2022-10-26 08:30:00,2,12,2
Pre-K1,2022-10-26 09:00:00,1,12,2
Pre-K1,2022-10-26 09:30:00,1,12,2
Pre-K1,2022-10-26 10:00:00,1,12,2
Pre-K1,2022-11-01 08:00:00,1,12,2
Pre-K1,2022-11-03 07:30:00,1,12,2
Pre-K1,2022-11-03 08:00:00,2,12,2
Pre-K1,2022-11-03 08:30:00,2,12,2
Pre-K1,2022-11-03 09:00:00,1,12,2
Pre-K1,2022-11-07 07:00:00,1,12,2
Pre-K1,2022-11-07 07:30:00,1,12,2
Pre-K1,2022-11-07 08:00:00,2,12,2
Pre-K1,2022-11-07 08:30:00,1,12,2
Pre-K1,2022-11-07 09:00:00,1,12,2
Pre-K1,2022-11-07 09:30:00,1,12,2
Pre-K1,2022-11-07 10:00:00,1,12,2
Pre-K1,2022-11-09 07:00:00,2,12,2
Pre-K1,2022-11-09 08:30:00,1,12,2
Pre-K1,2022-11-15 08:00:00,2,12,2
Pre-K1,2022-11-15 08:30:00,1,12,2
Pre-K1,2022-11-15 09:00:00,1,12,2
Pre-K1,2022-11-17 07:30:00,2,12,2
Pre-K1,2022-11-17 08:30:00,1,12,2
Pre-K1,2022-11-17 09:00:00,1,12,2
Pre-K1,2022-11-21 07:30:00,2,12,2
Pre-K1,2022-11-21 08:00:00,1,12,2
Pre-K1,2022-11-29 07:00:00,1,12,2
Pre-K1,2022-11-29 07:30:00,3,12,2
Pre-K1,2022-11-29 08:00:00,3,12,2
Pre-K1,2022-12-01 07:00:00,1,12,2
Pre-K1,2022-12-01 07:30:00,1,12,2
Pre-K1,2022-12-01 08:00:00,1,12,2
Pre-K1,2022-12-05 08:30:00,1,12,2
Pre-K1,2022-12-05 09:00:00,2,12,2
Pre-K1,2022-12-07 07:00:00,1,12,2
Pre-K1,2022-12-07 08:00:00,1,12,2
Pre-K1,2022-12-07 08:30:00,2,12,2
Pre-K1,2022-12-07 09:00:00,2,12,2
Pre-K1,2022-12-07 09:30:00,1,12,2
Pre-K1,2022-12-07 10:00:00,1,12,2
Pre-K1,2022-12-07 10:30:00,1,12,2
Pre-K1,2022-12-13 07:00:00,1,12,2
Pre-K1,2022-12-13 08:00:00,2,12,2
Pre-K1,2022-12-13 08:30:00,2,12,2
Pre-K1,2022-12-13 09:00:00,1,12,2
Pre-K1,2022-12-15 07:00:00,1,12,2
Pre-K1,2022-12-15 07:30:00,2,12,2
Pre-K1,2022-12-15 08:00:00,1,12,2
Pre-K1,2022-12-15 08:30:00,2,12,2
Pre-K1,2022-12-19 07:00:00,1,12,2
Pre-K1,2022-12-19 08:30:00,2,12,2
Pre-K1,2022-12-27 07:30:00,1,12,2
Pre-K1,2022-12-27 08:00:00,2,12,2
Pre-K1,2022-12-27 08:30:00,1,12,2
Pre-K1,2022-12-27 09:00:00,2,12,2
Pre-K1,2022-12-27 09:30:00,1,12,2
Pre-K1,2022-12-29 09:00:00,2,12,2
Pre-K1,2022-12-29 09:30:00,1,12,2
Pre-K1,2023-01-03 07:30:00,2,12,2
Pre-K1,2023-01-03 08:00:00,2,12,2
Pre-K1,2023-01-05 07:30:00,2,12,2
Pre-K1,2023-01-05 08:00:00,1,12,2
Pre-K1,2023-01-05 08:30:00,2,12,2
Pre-K1,2023-01-05 09:00:00,3,12,2
Pre-K1,2023-01-09 08:30:00,2,12,2
Pre-K1,2023-01-09 09:00:00,2,12,2
Pre-K1,2023-01-11 07:30:00,2,12,2
Pre-K1,2023-01-11 08:00:00,3,12,2
Pre-K1,2023-01-11 08:30:00,1,12,2
Pre-K1,2023-01-11 09:00:00,2,12,2
Pre-K1,2023-01-11 10:00:00,1,12,2
Pre-K1,2023-01-11 10:30:00,1,12,2
Pre-K1,2023-01-17 07:30:00,1,12,2
Pre-K1,2023-01-17 08:00:00,1,12,2
Pre-K1,2023-01-17 08:30:00,1,12,2
Pre-K1,2023-01-19 07:00:00,1,12,2
Pre-K1,2023-01-19 07:30:00,2,12,2
Pre-K1,2023-01-19 08:00:00,1,12,2
Pre-K1,2023-01-23 07:30:00,1,12,2
Pre-K1,2023-01-23 08:00:00,2,12,2
Pre-K1,2023-01-23 09:00:00,1,12,2
Pre-K1,2023-01-23 09:30:00,1,12,2
Pre-K1,2023-01-25 07:00:00,1,12,2
Pre-K1,2023-01-25 07:30:00,2,12,2
Pre-K1,2023-01-25 08:00:00,2,12,2
Pre-K1,2023-01-25 08:30:00,2,12,2
Pre-K1,2023-01-25 09:00:00,1,12,2
Pre-K1,2023-01-31 07:30:00,1,12,2
Pre-K1,2023-01-31 08:00:00,1,12,2
Pre-K1,2023-01-31 08:30:00,1,12,2
Pre-K1,2023-02-02 09:00:00,2,12,2
Pre-K1,2023-02-02 09:30:00,1,12,2
Pre-K1,2023-02-02 10:00:00,1,12,2
Pre-K1,2023-02-06 08:00:00,2,12,2
Pre-K1,2023-02-06 08:30:00,2,12,2
Pre-K1,2023-02-06 09:00:00,1,12,2
Pre-K1,2023-02-08 07:30:00,2,12,2
Pre-K1,2023-02-08 09:00:00,1,12,2
Pre-K1,2023-02-14 07:30:00,2,12,2
Pre-K1,2023-02-14 08:30:00,1,12,2
Pre-K1,2023-02-14 09:00:00,1,12,2
Pre-K1,2023-02-16 08:00:00,1,12,2
Pre-K1,2023-02-20 07:30:00,1,12,2
Pre-K1,2023-02-20 08:00:00,2,12,2
Pre-K1,2023-02-22 07:00:00,2,12,2
Pre-K1,2023-02-22 07:30:00,2,12,2
Pre-K1,2023-02-22 08:00:00,4,12,2
Pre-K1,2023-02-22 08:30:00,4,12,2
Pre-K1,2023-02-28 07:30:00,1,12,2
Pre-K1,2023-02-28 08:00:00,1,12,2
Pre-K1,2023-02-28 08:30:00,2,12,2
Pre-K1,2023-02-28 09:00:00,4,12,2
Pre-K1,2023-03-02 08:30:00,3,12,2
Pre-K1,2023-03-02 09:00:00,1,12,2
Pre-K1,2023-03-06 07:00:00,2,12,2
Pre-K1,2023-03-06 07:30:00,3,12,2
Pre-K1,2023-03-06 08:00:00,2,12,2
Pre-K1,2023-03-06 08:30:00,1,12,2
Pre-K1,2023-03-06 09:00:00,1,12,2
Pre-K1,2023-03-08 07:00:00,1,12,2
Pre-K1,2023-03-08 07:30:00,2,12,2
Pre-K1,2023-03-08 08:00:00,2,12,2
Pre-K1,2023-03-08 08:30:00,1,12,2
Pre-K1,2023-03-08 09:00:00,1,12,2
Pre-K1,2023-03-08 09:30:00,1,12,2
Pre-K1,2023-03-14 08:30:00,2,12,2
Pre-K1,2023-03-16 07:00:00,2,12,2
Pre-K1,2023-03-16 07:30:00,2,12,2
Pre-K1,2023-03-16 08:00:00,2,12,2
Pre-K1,2023-03-20 07:30:00,1,12,2
Pre-K1,2023-03-20 08:00:00,2,12,2
Pre-K1,2023-03-20 09:00:00,2,12,2
Pre-K1,2023-03-20 09:30:00,1,12,2
Pre-K1,2023-03-22 07:30:00,1,12,2
Pre-K1,2023-03-22 09:00:00,1,12,2
Pre-K1,2023-03-28 08:30:00,1,12,2
Pre-K1,2023-03-30 08:30:00,1,12,2
Pre-K1,2023-04-03 07:00:00,1,12,2
Pre-K1,2023-04-03 07:30:00,3,12,2
Pre-K1,2023-04-03 08:00:00,3,12,2
Pre-K1,2023-04-03 09:00:00,1,12,2
Pre-K1,2023-04-05 07:30:00,3,12,2
Pre-K1,2023-04-05 08:00:00,2,12,2
Pre-K1,2023-04-11 07:00:00,1,12,2
Pre-K1,2023-04-11 07:30:00,1,12,2
Pre-K1,2023-04-11 08:00:00,1,12,2
Pre-K1,2023-04-13 07:00:00,1,12,2
Pre-K1,2023-04-13 07:30:00,1,12,2
Pre-K1,2023-04-13 08:00:00,1,12,2
Pre-K1,2023-04-13 09:30:00,1,12,2
Pre-K1,2023-04-13 10:00:00,1,12,2
Pre-K1,2023-04-13 10:30:00,2,12,2
Pre-K1,2023-04-17 07:00:00,1,12,2
Pre-K1,2023-04-17 07:30:00,2,12,2
Pre-K1,2023-04-17 08:00:00,3,12,2
Pre-K1,2023-04-17 08:30:00,1,12,2
Pre-K1,2023-04-17 09:00:00,1,12,2
Pre-K1,2023-04-17 09:30:00,1,12,2
Pre-K1,2023-04-19 07:30:00,2,12,2
Pre-K1,2023-04-19 08:00:00,3,12,2
Pre-K1,2023-04-19 08:30:00,2,12,2
Pre-K1,2023-04-19 09:00:00,1,12,2
Pre-K1,2023-04-25 07:00:00,1,12,2
Pre-K1,2023-04-25 07:30:00,2,12,2
Pre-K1,2023-04-25 08:00:00,1,12,2
Pre-K1,2023-04-25 08:30:00,2,12,2
Pre-K1,2023-04-25 10:00:00,1,12,2
Pre-K1,2023-04-25 10:30:00,1,12,2
Pre-K1,2023-04-25 11:00:00,1,12,2
Pre-K1,2023-04-27 07:30:00,1,12,2
Pre-K1,2023-04-27 08:00:00,2,12,2
Pre-K1,2023-04-27 08:30:00,3,12,2
Pre-K1,2023-04-27 09:00:00,3,12,2
Pre-K1,2023-04-27 09:30:00,2,12,2
Pre-K1,2023-04-27 10:00:00,1,12,2
Pre-K1,2023-04-27 10:30:00,1,12,2
Pre-K1,2023-04-27 11:00:00,1,12,2
Pre-K1,2023-04-27 11:30:00,1,12,2
Pre-K1,2023-04-27 12:00:00,1,12,2
Pre-K1,2023-04-27 12:30:00,1,12,2
Pre-K1,2023-05-01 07:00:00,1,12,2
Pre-K1,2023-05-01 07:30:00,2,12,2
Pre-K1,2023-05-01 08:00:00,3,12,2
Pre-K1,2023-05-01 08:30:00,2,12,2
Pre-K1,2023-05-01 09:30:00,1,12,2
Pre-K1,2023-05-01 10:00:00,1,12,2
Pre-K1,2023-05-01 10:30:00,1,12,2
Pre-K1,2023-05-01 11:00:00,1,12,2
Pre-K1,2023-05-01 11:30:00,1,12,2
Pre-K1,2023-05-03 07:30:00,3,12,2
Pre-K1,2023-05-03 08:00:00,3,12,2
Pre-K1,2023-05-03 08:30:00,2,12,2
Pre-K1,2023-05-03 09:00:00,1,12,2
Pre-K1,2023-05-09 08:00:00,1,12,2
Pre-K1,2023-05-09 08:30:00,4,12,2
Pre-K1,2023-05-09 09:00:00,1,12,2
Pre-K1,2023-05-09 09:30:00,1,12,2
Pre-K1,2023-05-09 10:00:00,1,12,2
Pre-K1,2023-05-09 10:30:00,1,12,2
Pre-K1,2023-05-09 11:00:00,1,12,2
Pre-K1,2023-05-11 07:00:00,2,12,2
Pre-K1,2023-05-11 07:30:00,2,12,2
Pre-K1,2023-05-11 08:30:00,2,12,2
Pre-K1,2023-05-11 09:00:00,3,12,2
Pre-K1,2023-05-11 09:30:00,1,12,2
Pre-K1,2023-05-15 07:00:00,2,12,2
Pre-K1,2023-05-15 07:30:00,4,12,2
Pre-K1,2023-05-15 08:00:00,3,12,2
Pre-K1,2023-05-15 08:30:00,3,12,2
Pre-K1,2023-05-15 09:00:00,2,12,2
Pre-K1,2023-05-15 09:30:00,2,12,2
Pre-K1,2023-05-17 07:30:00,1,12,2
Pre-K1,2023-05-17 08:00:00,2,12,2
Pre-K1,2023-05-17 08:30:00,1,12,2
Pre-K1,2023-05-17 09:00:00,1,12,2
Pre-K1,2023-05-17 09:30:00,1,12,2
Pre-K1,2023-05-23 08:00:00,1,12,2
Pre-K1,2023-05-23 08:30:00,1,12,2
Pre-K1,2023-05-23 09:00:00,1,12,2
Pre-K1,2023-05-23 09:30:00,1,12,2
Pre-K1,2023-05-25 07:30:00,2,12,2
Pre-K1,2023-05-25 08:00:00,4,12,2
Pre-K1,2023-05-25 08:30:00,3,12,2
Pre-K1,2023-05-25 09:00:00,2,12,2
Pre-K1,2023-05-31 07:30:00,2,12,2
Pre-K1,2023-05-31 08:00:00,2,12,2
Pre-K1,2023-05-31 09:00:00,1,12,2
Pre-K1,2023-05-31 09:30:00,1,12,2
Pre-K1,2023-06-06 07:00:00,1,12,2
Pre-K1,2023-06-06 07:30:00,2,12,2
Pre-K1,2023-06-06 08:00:00,2,12,2
Pre-K1,2023-06-06 08:30:00,1,12,2
Pre-K1,2023-06-06 09:00:00,1,12,2
Pre-K1,2023-06-06 09:30:00,1,12,2
Pre-K1,2023-06-06 10:00:00,1,12,2
Pre-K1,2023-06-08 07:00:00,1,12,2
Pre-K1,2023-06-08 07:30:00,1,12,2
Pre-K1,2023-06-08 08:00:00,1,12,2
Pre-K1,2023-06-12 07:00:00,1,12,2
Pre-K1,2023-06-12 07:30:00,1,12,2
Pre-K1,2023-06-12 08:00:00,1,12,2
Pre-K1,2023-06-12 08:30:00,1,12,2
Pre-K1,2023-06-12 09:00:00,1,12,2
Pre-K1,2023-06-12 09:30:00,1,12,2
Pre-K1,2023-06-14 08:00:00,1,12,2
Pre-K1,2023-06-14 08:30:00,1,12,2
Pre-K1,2023-06-20 08:00:00,2,12,2
Pre-K1,2023-06-20 08:30:00,1,12,2
Pre-K1,2023-06-20 09:00:00,4,12,2
Pre-K1,2023-06-20 09:30:00,2,12,2
Pre-K1,2023-06-22 07:30:00,1,12,2
Pre-K1,2023-06-22 08:30:00,2,12,2
Pre-K1,2023-06-22 09:00:00,2,12,2
Pre-K1,2023-06-26 07:00:00,1,12,2
Pre-K1,2023-06-26 07:30:00,1,12,2
Pre-K1,2023-06-26 08:00:00,2,12,2
Pre-K1,2023-06-26 08:30:00,1,12,2
Pre-K1,2023-06-26 09:00:00,1,12,2
Pre-K1,2023-06-28 07:30:00,2,12,2
Pre-K1,2023-06-28 08:00:00,4,12,2
Pre-K1,2023-06-28 08:30:00,2,12,2
Pre-K1,2023-06-28 09:00:00,1,12,2
Pre-K1,2023-06-28 09:30:00,1,12,2
Pre-K1,2023-06-28 10:00:00,1,12,2
Pre-K1,2023-06-28 10:30:00,1,12,2
Pre-K1,2023-07-06 07:00:00,1,12,2
Pre-K1,2023-07-06 07:30:00,1,12,2
Pre-K1,2023-07-06 08:00:00,1,12,2
Pre-K1,2023-07-06 08:30:00,1,12,2
Pre-K1,2023-07-06 09:00:00,2,12,2
Pre-K1,2023-07-06 09:30:00,2,12,2
Pre-K1,2023-07-06 10:00:00,1,12,2
Pre-K1,2023-07-10 07:00:00,2,12,2
Pre-K1,2023-07-10 07:30:00,3,12,2
Pre-K1,2023-07-10 08:00:00,3,12,2
Pre-K1,2023-07-10 08:30:00,2,12,2
Pre-K1,2023-07-10 09:00:00,2,12,2
Pre-K1,2023-07-10 09:30:00,2,12,2
Pre-K1,2023-07-10 10:00:00,1,12,2
Pre-K1,2023-07-12 07:00:00,1,12,2
Pre-K1,2023-07-12 07:30:00,1,12,2
Pre-K1,2023-07-12 08:00:00,1,12,2
Pre-K1,2023-07-12 08:30:00,2,12,2
Pre-K1,2023-07-18 07:00:00,1,12,2
Pre-K1,2023-07-18 07:30:00,1,12,2
Pre-K1,2023-07-18 08:00:00,1,12,2
Pre-K1,2023-07-18 09:00:00,1,12,2
Pre-K1,2023-07-18 15:00:00,1,12,2
Pre-K1,2023-07-18 15:30:00,1,12,2
Pre-K1,2023-07-20 07:30:00,3,12,2
Pre-K1,2023-07-20 08:00:00,1,12,2
Pre-K1,2023-07-24 07:00:00,1,12,2
Pre-K1,2023-07-24 07:30:00,1,12,2
Pre-K1,2023-07-24 08:00:00,2,12,2
Pre-K1,2023-07-24 08:30:00,3,12,2
Pre-K1,2023-07-24 09:00:00,5,12,2
Pre-K1,2023-07-24 09:30:00,3,12,2
Pre-K1,2023-07-24 10:00:00,1,12,2
Pre-K1,2023-07-24 10:30:00,1,12,2
Pre-K1,2023-07-24 11:00:00,1,12,2
Pre-K1,2023-07-24 11:30:00,1,12,2
Pre-K1,2023-07-24 12:00:00,1,12,2
Pre-K1,2023-07-24 12:30:00,1,12,2
Pre-K1,2023-07-24 16:30:00,1,12,2
Pre-K1,2023-07-26 07:00:00,1,12,2
Pre-K1,2023-07-26 07:30:00,1,12,2
Pre-K1,2023-07-26 08:00:00,3,12,2
Pre-K1,2023-07-26 08:30:00,2,12,2
Pre-K1,2023-07-26 09:00:00,4,12,2
Pre-K1,2023-07-26 09:30:00,1,12,2
Pre-K1,2023-08-01 07:30:00,2,12,2
Pre-K1,2023-08-01 08:00:00,2,12,2
Pre-K1,2023-08-01 08:30:00,2,12,2
Pre-K1,2023-08-01 09:00:00,2,12,2
Pre-K1,2023-08-01 09:30:00,1,12,2
Pre-K1,2023-08-03 07:00:00,1,12,2
Pre-K1,2023-08-03 07:30:00,1,12,2
Pre-K1,2023-08-03 08:00:00,1,12,2
Pre-K1,2023-08-03 08:30:00,3,12,2
Pre-K1,2023-08-03 09:00:00,3,12,2
Pre-K1,2023-08-03 09:30:00,2,12,2
Pre-K1,2023-08-03 10:00:00,1,12,2
Pre-K1,2023-08-07 07:30:00,3,12,2
Pre-K1,2023-08-07 08:00:00,3,12,2
Pre-K1,2023-08-07 08:30:00,2,12,2
Pre-K1,2023-08-07 09:00:00,2,12,2
Pre-K1,2023-08-07 10:00:00,1,12,2
Pre-K1,2023-08-07 10:30:00,1,12,2
Pre-K1,2023-08-09 07:00:00,1,12,2
Pre-K1,2023-08-09 07:30:00,1,12,2
Pre-K1,2023-08-09 08:00:00,3,12,2
Pre-K1,2023-08-09 08:30:00,3,12,2
Pre-K1,2023-08-09 09:00:00,1,12,2
Pre-K1,2023-08-09 09:30:00,1,12,2
Pre-K1,2023-08-09 15:30:00,1,12,2
Pre-K1,2023-08-09 16:00:00,1,12,2
Pre-K1,2023-08-09 16:30:00,1,12,2
Pre-K1,2023-08-15 07:00:00,1,12,2
Pre-K1,2023-08-15 07:30:00,2,12,2
Pre-K1,2023-08-15 08:00:00,2,12,2
Pre-K1,2023-08-15 08:30:00,1,12,2
Pre-K1,2023-08-15 09:00:00,1,12,2
Pre-K1,2023-08-15 09:30:00,1,12,2
Pre-K1,2023-08-15 15:30:00,1,12,2
Pre-K1,2023-08-17 07:30:00,2,12,2
Pre-K1,2023-08-17 08:00:00,1,12,2
Pre-K1,2023-08-17 08:30:00,2,12,2
Pre-K1,2023-08-17 09:00:00,1,12,2
Pre-K1,2023-08-17 09:30:00,1,12,2
Pre-K1,2023-08-17 10:00:00,1,12,2
Pre-K1,2023-08-21 07:00:00,1,12,2
Pre-K1,2023-08-21 07:30:00,1,12,2
Pre-K1,2023-08-21 08:00:00,1,12,2
Pre-K1,2023-08-21 08:30:00,1,12,2
Pre-K1,2023-08-21 09:30:00,1,12,2
Pre-K1,2023-08-21 10:00:00,1,12,2
Pre-K1,2023-08-23 07:30:00,1,12,2
Pre-K1,2023-08-23 08:00:00,2,12,2
Pre-K1,2023-08-23 08:30:00,3,12,2
Pre-K1,2023-08-23 09:00:00,2,12,2
Pre-K1,2023-08-23 15:30:00,2,12,2
Pre-K1,2023-08-29 07:30:00,1,12,2
Pre-K1,2023-08-29 08:00:00,1,12,2
Pre-K1,2023-08-29 08:30:00,3,12,2
Pre-K1,2023-08-29 09:00:00,1,12,2
Pre-K1,2023-08-29 10:00:00,1,12,2
Pre-K1,2023-08-31 07:00:00,1,12,2
Pre-K1,2023-08-31 07:30:00,1,12,2
Pre-K1,2023-08-31 08:00:00,2,12,2
Pre-K1,2023-08-31 08:30:00,2,12,2
Pre-K1,2023-08-31 09:00:00,1,12,2
Pre-K1,2023-09-06 07:00:00,1,12,2
Pre-K1,2023-09-06 07:30:00,2,12,2
Pre-K1,2023-09-06 08:00:00,4,12,2
Pre-K1,2023-09-06 08:30:00,3,12,2
Pre-K1,2023-09-06 09:00:00,2,12,2
Pre-K1,2023-09-06 09:30:00,2,12,2
Pre-K1,2023-09-06 10:00:00,1,12,2
Pre-K1,2023-09-06 15:30:00,3,12,2
Pre-K1,2023-09-06 16:00:00,3,12,2
Pre-K1,2023-09-06 16:30:00,1,12,2
Pre-K1,2023-09-06 17:00:00,1,12,2
Pre-K1,2023-09-12 07:30:00,2,12,2
Pre-K1,2023-09-12 08:00:00,2,12,2
Pre-K1,2023-09-12 08:30:00,3,12,2
Pre-K1,2023-09-12 09:30:00,1,12,2
Pre-K1,2023-09-12 10:00:00,1,12,2
Pre-K1,2023-09-12 10:30:00,1,12,2
Pre-K1,2023-09-14 07:00:00,1,12,2
Pre-K1,2023-09-14 07:30:00,2,12,2
Pre-K1,2023-09-14 08:00:00,3,12,2
Pre-K1,2023-09-14 08:30:00,2,12,2
Pre-K1,2023-09-14 09:00:00,2,12,2
Pre-K1,2023-09-14 13:00:00,2,12,2
Pre-K1,2023-09-14 13:30:00,2,12,2
Pre-K1,2023-09-14 14:00:00,2,12,2
Pre-K1,2023-09-14 14:30:00,2,12,2
Pre-K1,2023-09-14 15:00:00,2,12,2
Pre-K1,2023-09-14 15:30:00,2,12,2
Pre-K1,2023-09-14 16:00:00,3,12,2
Pre-K1,2023-09-14 16:30:00,3,12,2
Pre-K1,2023-09-14 17:00:00,3,12,2
Pre-K1,2023-09-18 07:30:00,1,12,2
Pre-K1,2023-09-18 08:00:00,1,12,2
Pre-K1,2023-09-18 09:00:00,1,12,2
Pre-K1,2023-09-18 09:30:00,1,12,2
Pre-K1,2023-09-18 16:00:00,1,12,2
Pre-K1,2023-09-20 07:00:00,2,12,2
Pre-K1,2023-09-20 07:30:00,2,12,2
Pre-K1,2023-09-20 08:00:00,2,12,2
Pre-K1,2023-09-20 08:30:00,1,12,2
Pre-K1,2023-09-20 09:00:00,1,12,2
Pre-K1,2023-09-20 09:30:00,1,12,2
Pre-K1,2023-09-20 10:00:00,1,12,2
Pre-K1,2023-09-20 10:30:00,2,12,2
Pre-K1,2023-09-20 11:00:00,2,12,2
Pre-K1,2023-09-20 11:30:00,1,12,2
Pre-K1,2023-09-26 07:30:00,1,12,2
Pre-K1,2023-09-26 08:00:00,1,12,2
Pre-K1,2023-09-26 08:30:00,2,12,2
Pre-K1,2023-09-26 09:00:00,2,12,2
Pre-K1,2023-09-28 07:00:00,2,12,2
Pre-K1,2023-09-28 07:30:00,2,12,2
Pre-K1,2023-09-28 08:00:00,2,12,2
Pre-K1,2023-09-28 08:30:00,3,12,2
Pre-K1,2023-09-28 09:00:00,1,12,2
Pre-K1,2023-10-02 07:00:00,2,12,2
Pre-K1,2023-10-02 07:30:00,3,12,2
Pre-K1,2023-10-02 08:00:00,1,12,2
